MILEAGE,COE,CURB_WEIGHT,NO_OF_OWNERS,COE_NUMBER_OF_DAYS_LEFT,AGE_OF_COE,log_ROAD_TAX,log_ARF,log_POWER,log_BRAND_MEAN_PRICE,TYPE_OF_VEHICLE_Luxury Sedan,TYPE_OF_VEHICLE_MPV,TYPE_OF_VEHICLE_Mid-Sized Sedan,TYPE_OF_VEHICLE_SUV,TYPE_OF_VEHICLE_Sports Car,TYPE_OF_VEHICLE_Stationwagon
-0.6875740485928902,-0.18618862645725273,-0.991045535079822,-0.3386416770260398,-1.1629837295745786,-0.01743564752096391,-0.6735570107401887,-0.7369183107163985,-0.6634213187989736,-0.7430288972501324,False,False,False,False,False,False
-0.12227396929091547,0.20193275579975867,0.14373396706435376,-0.3386416770260398,0.35011638068997747,-0.7898078924922717,0.026231969883897772,0.4949955768469618,0.044893820696561997,0.3502341850546721,True,False,False,False,False,False
0.5734799744653611,-0.29995547790795496,-0.92570974556243,-0.948415982605306,-0.6137844302933694,-0.29469747904912563,-1.2018304165788911,-1.4888262373829988,-1.0487151023595065,-0.6256852187684672,False,False,False,False,False,False
-0.25272783374521735,3.0170803023384174,2.739971918939665,0.8809069341324925,1.9914875291086482,0.6686915576892797,1.9563641149247764,1.8651323172713965,2.23152725676929,2.849125179740877,False,False,False,False,True,False
-0.5245067180250129,-0.08426925521674186,0.7627046045975405,-0.3386416770260398,-1.2389500725590543,-0.011685978203559632,0.02857001122706777,0.803963042157619,0.6266308770099934,0.8157241954458482,False,False,False,True,False,False
1.8127916867812288,-0.8622192985383468,0.10934670942362117,2.100455545291025,0.13716155035644736,1.6480518980871413,0.600326267288266,-0.25057751604063777,-0.4334739703153508,-0.29887505363503525,True,False,False,False,False,False
1.7910493760388453,-0.4674757439367743,0.4360256570105808,1.4906812397117586,0.25422443954563934,1.4378695419286962,1.1627966751546412,0.1937680569594061,0.3135704699333807,-0.0370678239930022,True,False,False,False,False,False
0.7691607711468139,-0.5167798864708895,-0.12792536829743376,1.4906812397117586,-1.0272405921105157,-0.10240298298927154,0.023890064007824972,0.20006696848199218,1.1712103049005917,-0.6925460275222741,False,False,False,False,True,False
-0.0005170291335670565,-0.8134842489400924,-1.269582321969756,0.8809069341324925,0.7897248900919431,1.280711913919646,-0.4439628202233366,-0.826732186054649,-1.5844271963339749,-0.6256852187684672,False,False,False,False,False,False
-1.7334226799230283,-0.5483386765504386,3.0838444953469906,-0.948415982605306,0.5892235586083271,-0.9335496254273785,1.6995385744809282,2.3648246272117004,2.4036548170109606,2.849125179740877,False,False,False,True,False,False
-0.05202456328227391,0.4927909817460287,-0.131364094061507,-0.3386416770260398,1.316507891443307,0.9977004130740799,0.9570951478042207,0.4268176723701808,0.40965550624327707,0.3502341850546721,False,False,False,False,True,False
-0.29621245522998463,0.35708818440396783,0.8142854910586393,1.4906812397117586,-0.9338393507361602,-0.13179018172267118,0.016841030898684245,0.7684257968940297,0.34146192013636917,0.45553035233785144,False,False,False,True,False,False
1.377945471933556,-0.06636869559785011,0.676736460495709,0.8809069341324925,1.1047984109947684,1.1331370681062696,0.19584052586651216,0.5961195829188126,0.27104665788305865,0.45553035233785144,True,False,False,False,False,False
-0.3396970767147519,3.078645810854259,2.739971918939665,2.710229850870291,1.922993285434121,0.6476094368587973,1.833109044637062,1.8776469392849007,2.23152725676929,2.849125179740877,False,False,False,False,True,False
0.6169645959501284,0.39371707518482146,-1.0082391639001882,-0.3386416770260398,-1.4680944513974727,0.1422773890735993,-0.6659086643272001,-0.7346579077421248,-0.9457643406386497,-0.9219288617121427,False,False,True,False,False,False
0.5082530422382102,0.641634652334328,0.10934670942362117,-0.3386416770260398,-1.3684664605981602,0.08669725233869131,0.45329806819018104,-0.5154737068149055,-0.1547764129575236,-0.7410635990939525,False,False,False,True,False,False
0.6387069066925121,-0.5915380039544114,-1.2661435962056826,0.27113262855322634,-0.12809797514672175,1.7879605181439786,-0.21141665101899285,-1.0256782535005498,-1.0487151023595065,-0.29887505363503525,False,False,True,False,False,False
-0.6440894271081229,-0.6173023932324695,1.667089480548808,-0.3386416770260398,0.13716155035644736,-0.6818418797543468,0.026231969883897772,1.0951770672811374,0.7100070629932906,0.8157241954458482,False,False,False,True,False,False
0.4430261100110593,-0.35376062820751397,-0.8225479726402322,-0.3386416770260398,-0.46060639443942664,-0.3905253010058636,-1.5682829469674415,-0.92354980653192,-0.9457643406386497,0.009941465591344364,False,False,False,False,False,True
-0.27214371723816594,-1.1733061915683933,-0.5818371691551041,-0.948415982605306,0.08610220507179978,-0.6562877938992168,-0.7852093435780151,-0.6279552594589655,-0.8716465401357549,-0.9791233395175976,False,False,False,False,False,False
1.909827619624487,-0.811466555803859,-0.2345258669837048,0.8809069341324925,0.8270853866416853,1.2819896182124024,1.0617052652134948,0.23822942771593694,0.27104665788305865,0.3502341850546721,False,False,False,False,True,False
0.5082530422382102,-0.49660295510855484,-0.5990307979754703,0.27113262855322634,-0.3086737084704753,-0.45632707208282364,-0.7810664963794359,-0.14759326542691933,-0.08614977918822647,-0.6925460275222741,False,False,True,False,False,False
-0.3875301603479959,-0.749590632959366,-0.76752836041506,-0.948415982605306,-0.16172242204148965,-0.5297950689163227,-1.5682829469674415,-0.2548778853550334,-0.9457643406386497,0.08482930506582383,False,False,False,False,False,False
0.7691607711468139,-0.23782087645625263,-0.2345258669837048,-0.3386416770260398,-0.5876320827085498,-0.3215292691970123,-0.6697276766998894,-0.11638146615578723,-0.8236099543766175,0.45553035233785144,True,False,False,False,False,False
0.36040532919000146,0.6469116959214002,-0.15199644864594658,-0.948415982605306,-1.3360873635883839,0.07583676585026101,0.026231969883897772,-0.4913006233924854,-0.18992446216914205,-0.9791233395175976,True,False,False,False,False,False
0.1777699189539788,-0.18572300496427577,0.40163839936984824,0.27113262855322634,-1.2302326233641145,0.005563029748653195,0.026231969883897772,0.33783677648830646,0.044893820696561997,0.3502341850546721,True,False,False,False,False,False
0.017094242567763696,0.38750878861179544,-0.6127857010317633,-0.948415982605306,-1.0583743392353007,-0.06662726279208937,-0.3770876943019289,-0.04090665324470265,0.6266308770099934,0.35514237545065847,False,False,False,False,False,False
1.008326189313034,-0.025342268494436354,0.41883202819021453,-0.3386416770260398,-0.4867587420242461,-0.36113810227246396,0.026231969883897772,0.31393616552816,0.662758025481725,-0.0370678239930022,True,False,False,False,False,False
0.31257224555675744,-0.23782087645625263,-0.2345258669837048,-0.3386416770260398,-0.5166471392640398,-0.3438890943202511,-0.6697276766998894,-0.24008436560335525,-0.8236099543766175,0.45553035233785144,True,False,False,False,False,False
-0.03530472632138089,-0.12260542480517768,0.7489497015412474,-0.948415982605306,-0.8628544072916502,-0.1707601626517446,-0.014116646911228574,0.3255383767787618,0.7447781730811711,-0.16989693344770937,True,False,False,False,False,False
-1.13981411203447,-0.6668134786523522,-1.0770136791816534,-0.3386416770260398,0.844520285031565,-1.0466264553363294,-1.5682829469674415,-1.5251722890721018,-0.864372644097442,-0.9748798350632554,False,False,False,True,False,False
-0.16575859077568275,0.38750878861179544,0.5735746875735113,0.27113262855322634,-1.0459208403853866,-0.0717380799631154,0.026231969883897772,0.83352045440192,0.662758025481725,-0.0370678239930022,True,False,False,False,False,False
-1.4485549245763178,3.5168991071884554,1.0687511976000605,-0.948415982605306,1.9205025856641382,-1.599233561953518,0.5775177096572379,-0.23842636768350106,0.1684450130812496,-0.9791233395175976,False,False,False,True,False,False
-0.7093163593352738,-0.49660295510855484,-0.0006925150267231484,-0.948415982605306,-0.28003066111567304,-0.4844365665234668,-0.9109454029180457,0.05154364045990599,-0.3941718439593359,-0.6256852187684672,False,False,False,True,False,False
1.7040801330693107,-0.8524929829072727,-0.7847219892354264,0.8809069341324925,0.02881611036219519,1.6857441747234583,0.600326267288266,-0.04325715466858954,0.4757633313380556,-0.6925460275222741,False,False,False,False,True,False
-0.948481777501494,-0.9104369909221824,1.828709591460251,-0.948415982605306,0.07364870622188574,-0.649260420289056,0.5822669411400866,0.6838728370599246,0.028941295157601965,-0.29887505363503525,False,True,False,False,False,False
1.8345339975236126,-0.04313935667044434,-0.7297023770102542,0.8809069341324925,1.3924742344277827,0.967674362194302,-0.5488374901216226,-0.19430281050763085,-0.2437419491088125,-0.6256852187684672,False,False,False,False,False,False
-0.6658317378505065,-0.29483364148520846,-0.06258957878004182,-0.948415982605306,-0.47305989328934067,-0.3681654758826247,-0.6620999181291841,-0.861274972917823,-0.9710460019346978,-0.9968857464493481,False,False,False,True,False,False
1.2692339182216377,-0.39887417730483654,1.447011031648119,-0.948415982605306,0.5456363126336279,-0.9131063567432744,-0.014116646911228574,0.5743179512310997,1.2362943690712818,-0.16989693344770937,False,False,False,True,False,False
0.5952222852077448,1.4073233296742065,1.0893835521845001,1.4906812397117586,-1.524135196222086,0.1544155798547861,0.973377524814706,0.9572327336729719,1.1427058382164819,0.3502341850546721,False,False,False,True,False,False
-0.9919663989862613,-0.4603879500992362,-0.21733223816333852,-0.3386416770260398,0.5070304661988944,-0.8754140801069575,-0.6697276766998894,0.8334616246065507,-0.29893364699409686,0.45553035233785144,False,False,False,False,True,False
0.7980345598126994,-0.17211651022506036,-0.5096239281095656,2.710229850870291,1.2044264017940807,1.1063052779583828,-0.41013073254570404,-0.31890529648313043,-1.3600644688974832,0.45553035233785144,False,False,False,False,False,False
-1.3398433708643995,1.7280848026138853,0.09215308060325486,-0.3386416770260398,1.4534963787923616,-1.3603028592080515,0.026231969883897772,0.6499560729429975,0.044893820696561997,0.3502341850546721,False,False,False,False,True,False
-1.8399165179392234,1.6039190711533646,0.10934670942362117,-0.3386416770260398,1.5307080716618287,-1.417799552382094,1.6453614229401847,2.9664149242461013,2.989166578486504,3.519544720067096,False,False,False,False,True,False
-0.9680498571696392,-1.1733061915683933,-0.9222710197983567,-0.948415982605306,0.14836969932136998,-0.699729739852938,-0.6659086643272001,-0.5405329023218316,-0.6855913326292795,-0.29887505363503525,False,False,True,False,False,False
-1.0354510204710285,-0.5171937722424246,-0.3720748975466352,0.27113262855322634,0.3663059291948657,-0.8032237875662149,0.026231969883897772,0.36885085840244586,0.1382129482482651,-0.3097694196288655,False,False,False,False,True,False
-0.12227396929091547,0.12970968866688903,-0.7365798285384008,-0.948415982605306,-0.6411821277631803,-0.2787261753896693,-0.6735570107401887,-1.0358277373214617,-0.920774959432233,-0.7410635990939525,False,False,True,False,False,False
-0.6658317378505065,-1.1732544558469515,-1.0770136791816534,-0.3386416770260398,0.34887103080498605,-0.7981129703951889,-1.5682829469674415,-1.5567688200289533,-0.864372644097442,-0.9748798350632554,False,False,False,True,False,False
1.7040801330693107,-0.6820237807562659,-0.011008692318942928,0.8809069341324925,0.6328108045830262,1.3950664481213533,0.2931087874343592,0.18255225646616022,-0.29893364699409686,0.45553035233785144,True,False,False,False,False,False
-0.20102461879982902,-0.6000743979923222,-1.3177244826667815,-0.948415982605306,-0.21402711721112863,-0.5170180259887577,-0.9476891861039071,-1.514756135160451,-1.2531524777684904,-0.7430288972501324,False,False,True,False,False,False
-1.4485549245763178,-0.1855677977999501,2.148511087519064,-0.948415982605306,0.9566017746807913,-1.124566417194476,0.023890064007824972,0.49100140728296504,0.8893062670997105,0.9377591228969163,False,False,False,True,False,False
0.6387069066925121,0.5950725030366327,1.0378026657234012,0.27113262855322634,-1.4431874536976446,0.12183412038949522,0.4550280473214063,0.07143024033183847,-0.1201907567241249,-0.29887505363503525,False,True,False,False,False,False
-1.3922205974428017,0.264481243022996,0.5907683163938775,0.27113262855322634,-0.34478885513522606,-0.4365226555450978,2.254130596544836,1.9336542973031023,2.365967930117052,0.08482930506582383,False,False,False,False,True,False
0.5517376637229775,-0.4079279285571662,1.0309252141952547,1.4906812397117586,0.9752820229556624,1.2021330999151207,1.9097659402542129,0.18119291432690598,1.18062887056314,-0.4956741428783545,True,False,False,False,False,False
-0.7528009808200411,-0.030981462131601675,-0.42365578400773407,-0.3386416770260398,0.25173373977565655,-0.7406162772211462,-0.9998200832714067,0.14713627142334945,-0.2077151584800133,0.45553035233785144,False,False,False,False,False,False
1.7258224438116943,-0.06636869559785011,0.9002536351604709,0.27113262855322634,1.1085344606497427,1.1503860760584823,1.9373618668982555,1.2718439658091847,1.7621547238474724,1.9639141526858352,False,False,False,False,True,False
-1.277877785248606,0.5022068830484515,-0.5474499115143714,0.27113262855322634,1.2741659953535993,1.0705295577612006,0.3786628650336315,0.01198860022617597,0.34146192013636917,-0.6256852187684672,False,False,False,False,True,False
-0.578862494880972,-0.6826963451350104,0.8142854910586393,-0.3386416770260398,0.16455924782625825,-0.6952577748282902,0.016841030898684245,0.5127158503258425,0.34146192013636917,0.45553035233785144,False,False,False,True,False,False
1.3344608504487887,-0.5115028428838173,-0.30330038226517,0.8809069341324925,-0.2053096680161888,1.8096814911208392,0.29891160537128947,-0.5990090838736046,-0.534974184571243,-0.6925460275222741,False,False,False,True,False,False
2.1389263479169833,-0.47264931608096267,-0.4064621551873678,2.710229850870291,0.5257107144737655,1.4365918376359397,0.5862125096392875,-0.42548194676819,-0.47350395505002285,-0.29887505363503525,False,True,False,False,False,False
0.7256761496620466,-0.15587149369230888,-0.9600970032031626,0.27113262855322634,1.0475123162851638,1.1139715037149218,0.20102098038531857,-0.25553471334663963,-0.534974184571243,-0.6925460275222741,False,False,True,False,False,False
-1.1871036378991544,0.7243600709199001,1.0687511976000605,-0.948415982605306,1.2978276431684361,-1.2817240452035263,0.5775177096572379,0.09885948922120179,0.1684450130812496,-0.9791233395175976,False,False,False,True,False,False
-1.526827243248899,-0.08266544785204348,-1.8163397184574042,-0.3386416770260398,1.504555724077009,-1.3845792407704252,-1.5682829469674415,-1.996871652496675,-1.3000173465443912,-0.29887505363503525,False,False,False,True,False,False
-0.6223471163657393,-0.6822824593634753,1.2097389539270642,-0.948415982605306,0.2156185931109058,1.5733061969608857,1.961746846005013,1.1171948284542894,0.8893062670997105,0.45553035233785144,True,False,False,False,False,False
0.8837644910699182,-0.16011382285054335,-0.7331411027743274,-0.3386416770260398,-1.1866453773894152,-0.0027420481542640924,-1.2018304165788911,-0.9069516952058301,-0.9457643406386497,-0.9219288617121427,False,False,False,True,False,False
0.9909323407191271,-0.16011382285054335,-0.6093469752676901,-0.948415982605306,-1.1854000275044239,-0.014241386789072644,-0.7852093435780151,-0.8771681690785922,-0.8716465401357549,-0.9791233395175976,False,False,True,False,False,False
0.30387532125980393,0.0781809101107729,0.12654033824398747,-0.948415982605306,-0.6088030307534037,-0.3023637048056647,0.026231969883897772,-0.5253311185208797,-0.374785548993601,-0.9791233395175976,False,True,False,False,False,False
-1.6877203427425378,1.5211419168463507,-0.475236670468833,-0.3386416770260398,1.6689419088958746,-1.4657134633604632,-0.7810664963794359,0.17316454921973617,-1.2129630018523512,-0.3097694196288655,False,False,False,False,False,False
1.377945471933556,0.08118158195440214,0.9002536351604709,1.4906812397117586,-0.4531342951294782,1.9457569982994072,1.1596457782316314,0.5842241801193226,0.40965550624327707,0.3502341850546721,False,False,False,False,True,False
-1.6659780320001543,2.0384473955437454,-0.06258957878004182,-0.3386416770260398,1.9914875291086482,-1.6490640293710217,-0.9998200832714067,0.21889984934786227,-0.6855913326292795,0.45553035233785144,False,False,False,True,False,False
-0.05202456328227391,-0.3267545816148507,-0.6299793298521297,0.27113262855322634,1.1247240091546309,0.9977004130740799,-0.29403045960205265,-0.0065524809908199975,-0.1201907567241249,0.3502341850546721,False,False,False,False,False,False
1.5301416471302416,-0.16011382285054335,-1.0598200503612871,0.27113262855322634,-1.1505302307246645,-0.03276809903404198,-0.7852093435780151,-1.2253337982027743,-0.6855913326292795,-0.6925460275222741,False,False,False,True,False,False
-0.31795476597236827,-0.5171937722424246,1.447011031648119,-0.948415982605306,0.36506057930987434,-0.8076957525908627,-0.014116646911228574,0.6121499470137868,1.2362943690712818,-0.16989693344770937,False,False,False,True,False,False
0.28611185338327655,-0.28966006934102007,-0.7090700224258146,-0.948415982605306,-1.2339686730190886,0.019617776968974758,-0.6735570107401887,-0.8146283545025932,-0.6634213187989736,-0.7430288972501324,False,False,True,False,False,False
0.519689497688704,-0.051468807822587614,-0.475236670468833,0.27113262855322634,-1.130604632564802,-0.03340695118042023,-0.277987694220235,-0.5292041998607427,-0.49380041778346556,-0.29887505363503525,False,True,False,False,False,False
0.19733799862212412,0.6415829166128862,-1.4036926267686132,-0.948415982605306,-1.5291165957620514,0.1761365528316467,-0.7852093435780151,-1.996871652496675,-1.0752376117950226,-0.29887505363503525,False,False,True,False,False,False
-0.36143938745713555,-0.372437223648034,-0.3548812687262689,-0.3386416770260398,-0.33731675582527765,-0.43971691627698906,-0.6697276766998894,-0.058322692611672465,-0.8236099543766175,0.45553035233785144,False,False,False,False,False,False
-0.7363855362095415,-0.796721875192922,-0.06258957878004182,-0.948415982605306,0.22433604230584564,-0.7259226778544463,-0.6697276766998894,-0.040370126392426584,-0.8236099543766175,0.45553035233785144,False,False,False,True,False,False
-1.557266478288236,3.280156445870396,-0.028202321139309226,-0.948415982605306,1.7262280036054791,-1.495739514240241,0.026231969883897772,0.48580885184187667,-0.29893364699409686,0.3502341850546721,True,False,False,False,False,False
-0.20924321226045003,-0.35376062820751397,-1.0598200503612871,-0.948415982605306,-0.33856210571026907,-0.4403557684233673,-0.7852093435780151,-0.9873336480932129,-0.6855913326292795,-0.6925460275222741,False,False,False,True,False,False
-0.07878934780614817,0.46092177733782835,-0.11417046524114072,-0.948415982605306,-1.0247498923405327,-0.09729216581824551,0.016841030898684245,0.3972099206154507,0.044893820696561997,0.45553035233785144,True,False,False,False,False,False
1.0952954322825685,0.12422570219404937,1.9078002840339359,-0.3386416770260398,-1.201589576009312,-0.00657516103253361,-0.014116646911228574,0.8414764625640965,0.7447781730811711,-0.16989693344770937,False,False,False,True,False,False
0.11689144887530462,-1.0656958909692753,-0.5268175569299319,0.27113262855322634,-0.04341418296730625,-0.5879306142367438,-0.6735570107401887,-1.0141965395788939,-0.7351808513834576,-0.7430288972501324,False,False,True,False,False,False
